Purchase Order No,Supplier Name,Order Date,Delivery Date,Item Name,Item Description,Quantity Ordered,Quantity Delivered,Unit Price,Total Cost,Delivery Status,Defect Rate,Category Barang,Approval Time (Hari),Procurment Lead Time (Hari)
0075/PO/CD/V/2023/CIC/CI,TOKO GS,03-05-2023,19-05-2023,STOP KRAN,"0,5 inch","1,00","1,00","170.000,00","170.000,00",Finish,0%,SANITAIR DAN KAMAR MANDI,1,16
0075/PO/CD/VII/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,02-07-2023,10-07-2023,KABEL,"Kabel NYAF 0.75 mm, Supreme 100m, Warna hitam & biru","2,00","2,00","225.000,00","450.000,00",Finish,0%,LISTRIK,9,8
0075/PO/CD/XI/2023/CIC/MKES,PT. PLATBOARD LUTDESINDO,29-11-2023,10-12-2023,BANNER,"Bahan : flexi, Uk 0,6x2,9 meter, materi : Viola, lokasi : depan MO","1,00","1,00","39.150,00","39.150,00",Finish,0%,MEDIA INFORMASI,8,11
0075/PO/CD/XI/2023/CIC/MKES,PT. PLATBOARD LUTDESINDO,29-11-2023,10-12-2023,BANNER,"Bahan : flexi, Uk 0,6x2,9 meter, materi : Avenue, lokasi : depan MO","1,00","1,00","39.150,00","39.150,00",Finish,0%,MEDIA INFORMASI,8,11
0076/PO/CD/V/2023/CIC/CI,Pratama Print - Bogor,05-05-2023,24-05-2023,PITA / TINTA/ TONER PRINTER,TINTA 6644 YELLOW,"10,00","10,00","43.500,00","435.000,00",Finish,0%,KOMPUTER,1,19
0076/PO/CD/V/2023/CIC/CI,Pratama Print - Bogor,05-05-2023,24-05-2023,PITA / TINTA/ TONER PRINTER,TINTA EPSON 003 CYAN,"10,00","10,00","69.000,00","690.000,00",Finish,0%,KOMPUTER,1,19
0076/PO/CD/V/2023/CIC/CI,Pratama Print - Bogor,05-05-2023,24-05-2023,PITA / TINTA/ TONER PRINTER,TINTA EPSON 003 HITAM,"10,00","10,00","69.000,00","690.000,00",Finish,0%,KOMPUTER,1,19
0076/PO/CD/V/2023/CIC/CI,Pratama Print - Bogor,05-05-2023,24-05-2023,PITA / TINTA/ TONER PRINTER,TINTA EPSON 003 YELLOW,"10,00","10,00","69.000,00","690.000,00",Finish,0%,KOMPUTER,1,19
0076/PO/CD/V/2023/CIC/CI,Pratama Print - Bogor,05-05-2023,24-05-2023,PITA / TINTA/ TONER PRINTER,TINTA EPSON 003 MAGENTA,"10,00","10,00","69.000,00","690.000,00",Finish,0%,KOMPUTER,1,19
0076/PO/CD/V/2023/CIC/CI,Pratama Print - Bogor,05-05-2023,24-05-2023,PITA / TINTA/ TONER PRINTER,TINTA 6641 HITAM,"15,00","15,00","43.500,00","652.500,00",Finish,0%,KOMPUTER,1,19
0076/PO/CD/VII/2023/CIC/CIE,PT. PLATBOARD LUTSINDO - Bekasi,02-07-2023,07-08-2023,SPANDUK,"Flexi,  Uk. 1x5meter, Materi: Cluster Mandiri","4,00","4,00","112.500,00","450.000,00",Finish,0%,MEDIA INFORMASI,9,36
0076/PO/CD/XI/2023/CIC/MKES,Emha Busana - Jakarta,29-11-2023,12-12-2023,SERAGAM KARYAWAN,"Warna biru, bahan american drill, kode bahan 397, stel atas bawah","4,00","4,00","275.000,00","1.100.000,00",Finish,0%,FASHION,2,13
0077/PO/CD/V/2023/CIC/CI,INDOMARET CIC,05-05-2023,30-05-2023,MINUMAN KEMASAN,Kemasan 200 ml,"120,00","120,00","3.900,00","468.000,00",Finish,0%,MAKANAN DAN MINUMAN,1,25
0077/PO/CD/VII/2023/CIC/CIE,FEBI DAMAYANTHI -  JAKARTA,02-07-2023,23-08-2023,SEAL POMPA,Uk. Flexibel 3/ F3,"100,00","100,00","6.000,00","600.000,00",Finish,0%,MECHANICAL,9,52
0077/PO/CD/XII/2023/CIC/MKES,PT. PLATBOARD LUTDESINDO,13-12-2023,05-02-2024,BANNER,"Bahan : flexi, Uk 0,6x2,9 meter, materi : Viola, lokasi : depan MO","1,00","1,00","39.150,00","39.150,00",Finish,0%,MEDIA INFORMASI,0,54
0077/PO/CD/XII/2023/CIC/MKES,PT. PLATBOARD LUTDESINDO,13-12-2023,05-02-2024,BANNER,"BANNER PILLAR MARKETING OFFICE AVENUE/RUKO SAKURA290 X 60 CM Bahan : flexi, Uk 0,6x2,9 meter, materi : Avenue/ Ruko Sakura, lokasi : depan MO","1,00","1,00","39.150,00","39.150,00",Finish,0%,MEDIA INFORMASI,0,54
0078/PO/CD/V/2023/CIC/CI,TOKO MEGA PLASTIK - BOGOR,05-05-2023,15-05-2023,GELAS / CANGKIR / MUG,"Paper Cup Motif,  Uk. 8 OZ","4000,00","4000,00","260,00","1.040.000,00",Finish,0%,PERALATAN DAPUR,1,10
0078/PO/CD/VII/2023/CIC/CIE,RUBBY KUSUMAH - BOGOR,02-07-2023,10-07-2023,BATU MACADAM / MAKADAM,-,"5,00","5,00","300.000,00","1.500.000,00",Finish,0%,MATERIAL KONSTRUKSI,9,8
0078/PO/CD/XII/2023/CIC/MKES,PT. Sarana Kencana Mulya - Tangerang,13-12-2023,31-01-2024,AC SPLIT WALL,"1/2 PK, Tipe : PAC 05VH","1,00","1,00","2.164.000,00","2.164.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,0,49
0078/PO/CD/XII/2023/CIC/MKES,PT. Sarana Kencana Mulya - Tangerang,13-12-2023,31-01-2024,AC SPLIT WALL,"1/2 PK, Tipe : PAC 05VH","4,00","4,00","2.164.000,00","8.656.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,0,49
0079/PO/CD/V/2023/CIC/CI,PT. PERSINDO PERTIWI AGUNG - JAKARTA,05-05-2023,19-05-2023,BRANKAS BESI,"Tipe : Cassa DS 4 - Materi: Plat baja, badan: tebal 98mm, pintu : tebal 84mm, Uk : 1362x621x800 mm, Kunci : kombinasi & key lock, 4 laci, berat : 600kg","3,00","3,00","17.560.200,00","52.680.600,00",Finish,0%,FURNITURE - DEKORASI,2,14
0079/PO/CD/VII/2023/CIC/CIE,Ace Hardware - Cibubur,02-07-2023,01-08-2023,GORDEN - KORDEN,"Material: PEVA, dimensi : 180x180 cm, dilengkapi kait plastik","8,00","8,00","169.900,00","1.359.200,00",Finish,0%,FURNITURE - DEKORASI,14,30
0080/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,09-05-2023,19-05-2023,STIKER NAMA KARYAWAN,"Bahan Chromo, cutting sticker, a.n Revina","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,2,10
0080/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,09-05-2023,19-05-2023,STIKER NAMA KARYAWAN,"Bahan Chromo, cutting sticker, a.n Intan","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,2,10
0081/PO/CD/V/2023/CIC/CI,Bina Jaya Computer - Jakarta,12-05-2023,22-05-2023,ROUTER BOARD,ASUS dual band wifi router AC1500 almesh RT-AC59U black gigabyte,"2,00","2,00","1.700.000,00","3.400.000,00",Finish,0%,KOMPUTER,3,10
0081/PO/CD/VII/2023/CIC/CIE,APOTERK OKE PLUS,14-07-2023,28-08-2023,OBAT - OBATAN LAINNYA,Minyak kayu putih 120 ml,"3,00","3,00","45.500,00","136.500,00",Finish,0%,KESEHATAN,3,45
0081/PO/CD/VII/2023/CIC/CIE,APOTERK OKE PLUS,14-07-2023,28-08-2023,OBAT - OBATAN LAINNYA,Bioplacenton gel 15 g,"3,00","3,00","35.000,00","105.000,00",Finish,0%,KESEHATAN,3,45
0081/PO/CD/VII/2023/CIC/CIE,APOTERK OKE PLUS,14-07-2023,28-08-2023,OBAT - OBATAN LAINNYA,Thrombophob Gel 20 g,"3,00","3,00","66.500,00","199.500,00",Finish,0%,KESEHATAN,3,45
0081/PO/CD/VII/2023/CIC/CIE,APOTERK OKE PLUS,14-07-2023,28-08-2023,OBAT - OBATAN LAINNYA,Panadol - Cold + flu - 1 blister (10 Kaplet),"3,00","3,00","17.000,00","51.000,00",Finish,0%,KESEHATAN,3,45
0081/PO/CD/VII/2023/CIC/CIE,APOTERK OKE PLUS,14-07-2023,28-08-2023,OBAT - OBATAN LAINNYA,Panadol - Paracetamol - 1 blister (10 Kaplet),"3,00","3,00","12.500,00","37.500,00",Finish,0%,KESEHATAN,3,45
0081/PO/CD/VII/2023/CIC/CIE,APOTERK OKE PLUS,14-07-2023,28-08-2023,OBAT - OBATAN LAINNYA,Panadol - Extra Paracetamol Caffeine - 1 blister (10 kaplet),"3,00","3,00","14.000,00","42.000,00",Finish,0%,KESEHATAN,3,45
0082/PO/CD/V/2023/CIC/CI,Desti Advertising - Bekasi,12-05-2023,30-05-2023,BENDERA NEGARA,"Warna : merah putih, bahan : katun premium, Ukuran: Tinggi 200m x Lebar 400m","3,00","3,00","480.000,00","1.440.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,2,18
0082/PO/CD/V/2023/CIC/CI,Desti Advertising - Bekasi,12-05-2023,30-05-2023,BENDERA NEGARA,"Warna : merah putih, bahan : katun premium, Ukuran : Tinggi 180m x Lebar 280m","30,00","30,00","375.000,00","11.250.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,2,18
0082/PO/CD/VII/2023/CIC/CIE,FEBI DAMAYANTHI -  JAKARTA,14-07-2023,10-08-2023,SEPATU LAPANGAN,"Warna coklat, tipe: KWD 205CX, Uk 41","1,00","1,00","445.000,00","445.000,00",Finish,0%,FASHION,2,27
0083/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,15-05-2023,26-05-2023,ALAT PEMBOLONG KERTAS,"No: 85, Warna biru","1,00","1,00","85.000,00","85.000,00",Finish,0%,PERALATAN KANTOR LAIN,2,11
0083/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,15-05-2023,26-05-2023,MOUSE PAD,"Model Wrist Pad, warna hitam","1,00","1,00","40.000,00","40.000,00",Finish,0%,KOMPUTER,2,11
0084/PO/CD/V/2023/CIC/CI,TOKO GS,15-05-2023,29-05-2023,KAYU KASO,"Kayu Lokal, Ukuran 4x6, Panjang 3 meter","3,00","3,00","60.000,00","180.000,00",Finish,0%,MATERIAL KONSTRUKSI,2,14
0085/PO/CD/V/2023/CIC/CI,BP. SAEPUL - JONGGOL,20-05-2023,10-06-2023,OLI MESIN,S-40 Kemasan 5 L,"8,00","8,00","195.000,00","1.560.000,00",Finish,0%,CHEMICAL,4,21
0086/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,20-05-2023,23-05-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Veren","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,3,3
0087/PO/CD/V/2023/CIC/CI,"ADIKARYA INTI SOLUSI, PT",20-05-2023,12-06-2023,KABEL JARINGAN,USB LAN Gigabit 1000mbps,"1,00","1,00","270.270,00","270.270,00",Finish,0%,KOMPUTER,4,23
0087/PO/CD/V/2023/CIC/CI,"ADIKARYA INTI SOLUSI, PT",20-05-2023,12-06-2023,SOFTWARE MICROSOFT WINDOWS,Microsoft Office Home & Bussiness 2021,"1,00","1,00","4.054.054,00","4.054.054,00",Finish,0%,KOMPUTER,4,23
0088/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,24-05-2023,06-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Deasy","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,1,13
0088/PO/CD/VII/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,18-07-2023,10-08-2023,CHIP LED,"Warna Putih, 30 Watt","100,00","100,00","50.000,00","5.000.000,00",Finish,0%,LISTRIK,1,23
0088/PO/CD/VII/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,18-07-2023,10-08-2023,DRIVER LAMPU LED,"Warna Putih, 30 Watt,  900 MA","100,00","100,00","55.000,00","5.500.000,00",Finish,0%,LISTRIK,1,23
0089/PO/CD/V/2023/CIC/CI,TOKO GS,25-05-2023,19-06-2023,CAT SEMPROT,Warna merah,"2,00","2,00","33.000,00","66.000,00",Finish,0%,MATERIAL KONSTRUKSI,1,25
0089/PO/CD/VII/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,25-07-2023,10-08-2023,KONTAKTOR,"3 PASHA, AC3 : 380/415V,  : 18A/7.5KW , 220 VAC","5,00","5,00","350.000,00","1.750.000,00",Finish,0%,LISTRIK,1,16
0090/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,28-05-2023,06-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Yanti","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,2,9
0090/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,28-05-2023,06-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Tisna","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,2,9
0090/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,28-05-2023,06-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Tyas","40,00","40,00","9.000,00","360.000,00",Finish,0%,RUPA - RUPA,2,9
0090/PO/CD/VII/2023/CIC/CIE,ADIKARYA INTISOLUSI PT,25-07-2023,10-08-2023,LAPTOP/ NOTEBOOK,"Uk. 15.6 Inc, inspiron 15-3511. intel core i7","1,00","1,00","14.864.865,00","14.864.865,00",Finish,0%,KOMPUTER,9,16
0091/PO/CD/V/2023/CIC/CI,INDOMARET CIC,31-05-2023,27-06-2023,MINUMAN KEMASAN,Kemasan : 200ml extra 50%,"144,00","144,00","4.000,00","576.000,00",Finish,0%,MAKANAN DAN MINUMAN,0,27
0091/PO/CD/VII/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,25-07-2023,07-08-2023,PITA / TINTA/ TONER PRINTER,"Compatible, 107A, Warna: Hitam","20,00","20,00","240.000,00","4.800.000,00",Finish,0%,KOMPUTER,5,13
0092/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,31-05-2023,06-07-2023,BATERAI,"Baterai kotak, 9 Volt","24,00","24,00","28.000,00","672.000,00",Finish,0%,PERALATAN KANTOR LAIN,1,36
0092/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,31-05-2023,06-07-2023,ISI STAPLER,No 10,"30,00","30,00","5.000,00","150.000,00",Finish,0%,ALAT TULIS KANTOR,1,36
0092/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,31-05-2023,06-07-2023,LAKBAN,"Lakban Hitam,  2 inch","20,00","20,00","22.500,00","450.000,00",Finish,0%,ALAT TULIS KANTOR,1,36
0092/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,31-05-2023,06-07-2023,PENGHAPUS PENSIL,Penghapus Pensil,"15,00","15,00","5.000,00","75.000,00",Finish,0%,ALAT TULIS KANTOR,1,36
0092/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,31-05-2023,06-07-2023,SIGN HERE STICKER,Uk medium,"20,00","20,00","15.000,00","300.000,00",Finish,0%,ALAT TULIS KANTOR,1,36
0092/PO/CD/V/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,31-05-2023,06-07-2023,SPIDOL PERMANEN,SPIDOL AIRTLINE/PERMANENT,"24,00","24,00","15.000,00","360.000,00",Finish,0%,ALAT TULIS KANTOR,1,36
0092/PO/CD/VII/2023/CIC/CIE,Pinus Design - Cikarang,25-07-2023,16-08-2023,BUKU FORM,"Uk. A4, 2 ply (putih, hijau)","35,00","35,00","25.000,00","875.000,00",Finish,0%,ALAT TULIS KANTOR,5,22
0093/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,31-05-2023,07-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Puput","20,00","20,00","9.000,00","180.000,00",Finish,0%,RUPA - RUPA,1,7
0093/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,31-05-2023,07-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Mae","20,00","20,00","9.000,00","180.000,00",Finish,0%,RUPA - RUPA,1,7
0093/PO/CD/V/2023/CIC/CI,Pinus Design - Cikarang,31-05-2023,07-06-2023,STIKER NAMA KARYAWAN,"Bahan: Chromo, Cutting stiker, a.n Jelisia","20,00","20,00","9.000,00","180.000,00",Finish,0%,RUPA - RUPA,1,7
0094/PO/CD/VI/2023/CIC/CI,TOHI - BOGOR,07-06-2023,12-06-2023,BAMBU,-,"50,00","50,00","12.000,00","600.000,00",Finish,0%,MATERIAL KONSTRUKSI,5,5
0094/PO/CD/VIII/2023/CIC/CIE,RUBBY KUSUMAH - BOGOR,07-08-2023,16-08-2023,BATU MACADAM / MAKADAM,-,"7,00","7,00","300.000,00","2.100.000,00",Finish,0%,MATERIAL KONSTRUKSI,1,9
0095/PO/CD/VI/2023/CIC/CI,CV. Andora Ropitama - Jakarta,13-06-2023,19-06-2023,ACCU / AKI,Accu GS PREMIUM 115F51 N120 + air,"2,00","2,00","2.100.000,00","4.200.000,00",Finish,0%,LISTRIK,0,6
0095/PO/CD/VIII/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,07-08-2023,22-08-2023,MOUSE,Tipe B-100,"1,00","1,00","55.000,00","55.000,00",Finish,0%,KOMPUTER,1,15
0096/PO/CD/VI/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,15-06-2023,06-07-2023,STAPLES KERTAS,Uk. HD-10,"1,00","1,00","15.000,00","15.000,00",Finish,0%,ALAT TULIS KANTOR,0,21
0097/PO/CD/VI/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,15-06-2023,06-07-2023,MOUSE,Logitech M170,"1,00","1,00","120.000,00","120.000,00",Finish,0%,KOMPUTER,0,21
0097/PO/CD/VIII/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,15-08-2023,06-09-2023,KABEL USB,Panjang 3 meter,"2,00","2,00","35.000,00","70.000,00",Finish,0%,KOMPUTER,5,22
0098/PO/CD/VI/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,15-06-2023,06-07-2023,ORDNER - ODNER,Tipe 717,"4,00","4,00","355.000,00","1.420.000,00",Finish,0%,ALAT TULIS KANTOR,0,21
0098/PO/CD/VIII/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,15-08-2023,06-09-2023,PRINT SERVER,USB 2.0 Auto Sharing Switch,"1,00","1,00","85.000,00","85.000,00",Finish,0%,KOMPUTER,5,22
0099/PO/CD/VI/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,15-06-2023,06-07-2023,ORDNER - ODNER,"Uk : A5, Warna: hitam, Tipe: 777","20,00","20,00","350.000,00","7.000.000,00",Finish,0%,ALAT TULIS KANTOR,0,21
0099/PO/CD/VIII/2023/CIC/CIE,RUBBY KUSUMAH - BOGOR,15-08-2023,31-08-2023,BATU MACADAM / MAKADAM,-,"6,00","6,00","300.000,00","1.800.000,00",Finish,0%,MATERIAL KONSTRUKSI,2,16
0102/PO/CD/VI/2023/CIC/CI,Pinus Design - Cikarang,15-06-2023,13-09-2023,NOMOR RUMAH / RUKO / TOKO,"Bahan: acrylic hitam, 20x20 cm, cutting sticker","1,00","1,00","32.000,00","32.000,00",Finish,0%,MEDIA INFORMASI,1,90
0103/PO/CD/IX/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,09-09-2023,26-09-2023,POWER SUPPLY,"Rainproof, DC 12V, 600w","2,00","2,00","400.000,00","800.000,00",Finish,0%,LISTRIK,1,17
0103/PO/CD/VI/2023/CIC/CI,Immanuel Offset Printing - Jakarta,15-06-2023,14-07-2023,TAS HADIAH,"Bahan : D600, warna : kombinasi abu2 & hitam, sablon","700,00","700,00","12.600,00","8.820.000,00",Finish,0%,FASHION,0,29
0104/PO/CD/IX/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,09-09-2023,26-09-2023,POWER SUPPLY,"Rainproof, DC 12V, 600w","1,00","1,00","400.000,00","400.000,00",Finish,0%,LISTRIK,4,17
0104/PO/CD/VI/2023/CIC/CI,Pinus Design - Cikarang,15-06-2023,13-09-2023,NOMOR RUMAH / RUKO / TOKO,"Bahan: acrylic hitam, 20x20 cm, cutting sticker","2,00","2,00","32.000,00","64.000,00",Finish,0%,MEDIA INFORMASI,1,90
0105/PO/CD/IX/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,09-09-2023,02-10-2023,LAMPU,"10 Watt, warna putih","10,00","10,00","45.000,00","450.000,00",Finish,0%,LISTRIK,4,23
0105/PO/CD/VII/2023/CIC/CI,FEBI DAMAYANTHI -  JAKARTA,02-07-2023,23-08-2023,SEPATU LAPANGAN,"Warna coklat, tipe: KWD 205CX, Uk 41","1,00","1,00","445.000,00","445.000,00",Finish,0%,FASHION,6,52
0106/PO/CD/VII/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,02-07-2023,10-07-2023,PITA / TINTA/ TONER PRINTER,"Tipe 30 A, Warna: Hitam","5,00","5,00","195.000,00","975.000,00",Finish,0%,KOMPUTER,6,8
0107/PO/CD/VII/2023/CIC/CI,PT. PLATBOARD LUTSINDO - Bekasi,07-07-2023,10-08-2023,BILLBOARD,"Bahan: flexi, Materi ""Rumah 2 Kamar"", Lokasi: Depan MO,  Uk: 10x7m","1,00","1,00","2.075.000,00","2.075.000,00",Finish,0%,MEDIA INFORMASI,2,34
0107/PO/CD/VII/2023/CIC/CI,PT. PLATBOARD LUTSINDO - Bekasi,07-07-2023,10-08-2023,BILLBOARD,"Bahan: flexi, Materi ""Rumah 2 Kamar"", Lokasi: Underpass hadap Utara,  Uk: 17.5x2.5m","1,00","1,00","1.484.375,00","1.484.375,00",Finish,0%,MEDIA INFORMASI,2,34
0108/PO/CD/IX/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,10-09-2023,29-09-2023,LAMPU,"19 Watt, warna putih","60,00","60,00","77.500,00","4.650.000,00",Finish,0%,LISTRIK,2,19
0108/PO/CD/VII/2023/CIC/CI,Pinus Design - Cikarang,14-07-2023,13-09-2023,NOMOR RUMAH / RUKO / TOKO,"Bahan: acrylic hitam, 20x20 cm, cutting sticker","1,00","1,00","32.000,00","32.000,00",Finish,0%,MEDIA INFORMASI,3,61
0109/PO/CD/IX/2023/CIC/CIE,BAKTI PERCETAKAN - JAKARTA,15-09-2023,25-09-2023,STIKER INFORMASI,"bahan : Vynil, warna : biru metalik, tulisan warna putih","7000,00","7000,00","2.000,00","14.000.000,00",Finish,0%,RUPA - RUPA,1,10
0109/PO/CD/VII/2023/CIC/CI,ABDUL ROHMAN - BOGOR,14-07-2023,07-08-2023,KACA MEJA,"Uk. 160x70cm, tebal 6mm, warna hitam","5,00","5,00","320.000,00","1.600.000,00",Finish,0%,FURNITURE - DEKORASI,2,24
0110/PO/CD/VII/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,17-07-2023,07-08-2023,PITA / TINTA/ TONER PRINTER,TN 2356,"20,00","20,00","185.000,00","3.700.000,00",Finish,0%,KOMPUTER,3,21
0111/PO/CD/IX/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,22-09-2023,16-10-2023,LAMPU,Bohlam lampu LED 19 watt Merk PHILIPS,"3,00","3,00","77.500,00","232.500,00",Finish,0%,LISTRIK,1,24
0111/PO/CD/VII/2023/CIC/CI,Global Mitra Proteksindo - Jakarta,25-07-2023,13-09-2023,REFILL APAR,"Powder, 6 Kg","1,00","1,00","270.000,00","270.000,00",Finish,0%,PERALATAN KEAMANAN,5,50
0111/PO/CD/VII/2023/CIC/CI,Global Mitra Proteksindo - Jakarta,25-07-2023,13-09-2023,REFILL APAR,Powder 20 Kg,"1,00","1,00","900.000,00","900.000,00",Finish,0%,PERALATAN KEAMANAN,5,50
0111/PO/CD/VII/2023/CIC/CI,Global Mitra Proteksindo - Jakarta,25-07-2023,13-09-2023,REFILL APAR,"Powder, 3.5 Kg","4,00","4,00","157.500,00","630.000,00",Finish,0%,PERALATAN KEAMANAN,5,50
0112/PO/CD/VII/2023/CIC/CI,ADIKARYA INTISOLUSI PT,25-07-2023,22-08-2023,CARTRIDGE PRINTER,"Print head Epson L1300 A3 - 1 set black & colour, Reset mainboard printer","1,00","1,00","4.009.009,00","4.009.009,00",Finish,0%,KOMPUTER,5,28
0113/PO/CD/VIII/2023/CIC/CI,Pinus Design - Cikarang,07-08-2023,13-09-2023,NOMOR RUMAH / RUKO / TOKO,"Dasar acrylic hitam, Font cutting sticker gold, Uk. 20x20cm","4,00","4,00","32.000,00","128.000,00",Finish,0%,MEDIA INFORMASI,6,37
0113/PO/CD/X/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,03-10-2023,11-12-2023,KABEL NYY,"Kabel NYY Uk. 2 x 1.5, 50 meter/ roll","1,00","1,00","625.000,00","625.000,00",Finish,0%,LISTRIK,1,69
0114/PO/CD/VIII/2023/CIC/CI,Aan Rubiatman - Jakarta,07-08-2023,19-11-2023,TRIPOD ALAT UKUR,Effective diameter: 62.5mm. Offset: -30mm/0mm. Grey metal adapter & tribrach.,"2,00","2,00","3.400.000,00","6.800.000,00",Finish,0%,PERALATAN KERJA LAPANGAN,4,104
0114/PO/CD/X/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,03-10-2023,11-10-2023,LAMPU TL,"Lampu TL LED, 16 Watt, warna putih","5,00","5,00","87.500,00","437.500,00",Finish,0%,LISTRIK,1,8
0115/PO/CD/VIII/2023/CIC/CI,Pinus Design - Cikarang,07-08-2023,25-08-2023,STIKER NAMA KARYAWAN,"Bahan Chromo, cutting sticker, a.n Dodi Dores","20,00","20,00","9.000,00","180.000,00",Finish,0%,RUPA - RUPA,1,18
0115/PO/CD/X/2023/CIC/CIE,FEBI DAMAYANTHI -  JAKARTA,13-10-2023,05-11-2023,SEPATU LAPANGAN,"Warna coklat, tipe: KWD 205CX, Uk 40","1,00","1,00","470.000,00","470.000,00",Finish,0%,FASHION,3,23
0116/PO/CD/VIII/2023/CIC/CI,Big Thumb - Jakarta,07-08-2023,13-09-2023,BROSUR,"Lipat 3, Bahan: AC 210gsm, Laminating doft, Die cut","2500,00","2500,00","5.000,00","12.500.000,00",Finish,0%,MEDIA INFORMASI,1,37
0116/PO/CD/X/2023/CIC/CIE,TOKO GS,13-10-2023,07-12-2023,ISOLASI,-,"3,00","3,00","10.000,00","30.000,00",Finish,0%,MATERIAL KONSTRUKSI,3,55
0116/PO/CD/X/2023/CIC/CIE,TOKO GS,13-10-2023,07-12-2023,JET WASHER / SHOWER SPRAY,"Water Tec, 1/2 inch","3,00","3,00","35.000,00","105.000,00",Finish,0%,SANITAIR DAN KAMAR MANDI,3,55
0116/PO/CD/X/2023/CIC/CIE,TOKO GS,13-10-2023,07-12-2023,SOLATIP - ISOLASI BENING,Start Tape,"5,00","5,00","15.000,00","75.000,00",Finish,0%,ALAT TULIS KANTOR,3,55
0117/PO/CD/VIII/2023/CIC/CI,Alvin Azizi - Tangerang,07-08-2023,09-10-2023,UMBUL UMBUL,"Bahan polyester, Uk : 1,15 x 5 meter, Materi : Meranti","50,00","50,00","42.500,00","2.125.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,1,63
0117/PO/CD/VIII/2023/CIC/CI,Alvin Azizi - Tangerang,07-08-2023,09-10-2023,UMBUL UMBUL,"Bahan polyester, Uk : 1,15 x 5 meter, Materi : logo CI - Biru","50,00","50,00","42.500,00","2.125.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,1,63
